# Time-averaged data for fix printdipole
# TimeStep v_mytime v_totaldipolex v_totaldipoley v_totaldipolez
98316 24579.0000000000 0.0844484683 0.9309703455 -0.0580531564
98318 24579.5000000000 0.0845986397 0.9394251469 -0.0098930107
98320 24580.0000000000 0.0811060251 0.8900713871 -0.0561040827
98322 24580.5000000000 0.0639996592 0.9103159265 -0.0332965621
98324 24581.0000000000 0.0697839301 0.9220844417 -0.0730876469
98326 24581.5000000000 0.0705048677 0.8664753802 -0.0404351605
98328 24582.0000000000 0.0911165379 0.9017111495 -0.0570801018
98330 24582.5000000000 0.0815267850 0.8770887584 -0.0593406529
98332 24583.0000000000 0.0901380438 0.8698047823 -0.0859836303
98334 24583.5000000000 0.0928618407 0.9023600780 -0.0772159835
98336 24584.0000000000 0.1355269724 0.8447338876 -0.0557709979
98338 24584.5000000000 0.1231242580 0.8838391275 -0.0504355339
98340 24585.0000000000 0.1446144638 0.8754117327 -0.0629957864
98342 24585.5000000000 0.1292308141 0.8326341393 -0.0571914226
98344 24586.0000000000 0.1542485340 0.8404429675 -0.0441270051
98346 24586.5000000000 0.1409827522 0.8320315687 -0.0196709500
98348 24587.0000000000 0.1578938860 0.8014676507 -0.0210791177
98350 24587.5000000000 0.1336000362 0.8384699004 -0.0106707042
98352 24588.0000000000 0.1256079580 0.7716497820 -0.0148632678
98354 24588.5000000000 0.1226967283 0.7826113988 0.0093759782
98356 24589.0000000000 0.1170894289 0.7904126209 -0.0082568802
98358 24589.5000000000 0.0932210140 0.7750606509 0.0051234809
98360 24590.0000000000 0.0974587310 0.7747072813 -0.0209824493
98362 24590.5000000000 0.0652309427 0.7737818398 0.0073627288
98364 24591.0000000000 0.0943040029 0.7394834192 0.0033727512
98366 24591.5000000000 0.0698382233 0.7644600371 -0.0147364000
98368 24592.0000000000 0.0678188583 0.7899908275 -0.0353814905
98370 24592.5000000000 0.0764004068 0.7196110696 -0.0226899381
98372 24593.0000000000 0.0746382269 0.7709425434 -0.0168845550
98374 24593.5000000000 0.0748961082 0.7164855032 -0.0058955988
98376 24594.0000000000 0.0847225708 0.7293816331 -0.0373475534
98378 24594.5000000000 0.0838392690 0.7526979619 -0.0233095598
98380 24595.0000000000 0.0879986761 0.6798114625 -0.0192485913
98382 24595.5000000000 0.0833126516 0.7214792014 -0.0056126580
98384 24596.0000000000 0.0879352844 0.7078662114 -0.0106243160
98386 24596.5000000000 0.0531970241 0.6823458267 -0.0074499540
98388 24597.0000000000 0.0600961502 0.7242038197 -0.0070095390
98390 24597.5000000000 0.0310060442 0.6826035390 0.0075612177
98392 24598.0000000000 0.0422437920 0.7286972581 0.0086945439
98394 24598.5000000000 -0.0089338244 0.7209090555 -0.0349073169
98396 24599.0000000000 -0.0180990449 0.7207438607 -0.0122506108
98398 24599.5000000000 -0.0477660879 0.7377055417 -0.0313403967
98400 24600.0000000000 -0.0411452383 0.7571636346 -0.0224555705
98402 24600.5000000000 -0.0625589755 0.7479371449 -0.0593402627
98404 24601.0000000000 -0.0700973196 0.7809337373 -0.0860430815
98406 24601.5000000000 -0.0777825588 0.7418291260 -0.0999572524
98408 24602.0000000000 -0.0760604601 0.7626380687 -0.0921935473
98410 24602.5000000000 -0.0626987320 0.7545868608 -0.1358088971
98412 24603.0000000000 -0.0385185284 0.7719761002 -0.1403821070
98414 24603.5000000000 -0.0433406160 0.7500201732 -0.1585506418
98416 24604.0000000000 -0.0355316298 0.7430259971 -0.1731973366
98418 24604.5000000000 -0.0164174717 0.7443141122 -0.1519515425
98420 24605.0000000000 0.0019743322 0.7587186111 -0.1937299298
98422 24605.5000000000 0.0001045472 0.7635851056 -0.1731702694
98424 24606.0000000000 -0.0173584742 0.7657898282 -0.1838499527
98426 24606.5000000000 -0.0160072466 0.7787578026 -0.1515372786
98428 24607.0000000000 -0.0217247648 0.7912233136 -0.1635094898
98430 24607.5000000000 -0.0385651504 0.8142283209 -0.1585540667
98432 24608.0000000000 -0.0534003753 0.8393370050 -0.1616953127
98434 24608.5000000000 -0.0810905789 0.8412301946 -0.1198698010
98436 24609.0000000000 -0.0883652253 0.8801673539 -0.1350039809
98438 24609.5000000000 -0.1069049465 0.8522471159 -0.1164677781
98440 24610.0000000000 -0.1085128408 0.8908978118 -0.1414947721
98442 24610.5000000000 -0.1131730448 0.8718208433 -0.1140219050
98444 24611.0000000000 -0.1102262074 0.8723595419 -0.1230710501
98446 24611.5000000000 -0.0895537248 0.8733868035 -0.1044809177
98448 24612.0000000000 -0.0734466635 0.8527842496 -0.1358050590
98450 24612.5000000000 -0.0667659140 0.8393442338 -0.0995820536
98452 24613.0000000000 -0.0412325976 0.8144581612 -0.1382066052
98454 24613.5000000000 -0.0140978573 0.8286206091 -0.0904313916
98456 24614.0000000000 0.0381788015 0.7937944464 -0.1262073111
98458 24614.5000000000 0.0106573268 0.8074659320 -0.1034447393
98460 24615.0000000000 0.0646256968 0.7979605799 -0.1022995479
98462 24615.5000000000 0.0186164716 0.7985476706 -0.0708278073
98464 24616.0000000000 0.0886747152 0.8415426403 -0.0602078329
98466 24616.5000000000 0.0325590182 0.8429091039 -0.0563983556
98468 24617.0000000000 0.0544491674 0.8554178599 -0.0264549589
98470 24617.5000000000 0.0119660158 0.8818609182 -0.0141903014
98472 24618.0000000000 0.0164482562 0.8812457683 0.0120611706
98474 24618.5000000000 0.0085413556 0.9286214071 0.0082713492
98476 24619.0000000000 0.0019097363 0.9341738349 0.0385525506
98478 24619.5000000000 -0.0246443624 0.9302734497 0.0315692545
98480 24620.0000000000 -0.0201049147 0.9343539360 0.0811925879
98482 24620.5000000000 -0.0051128443 0.9262705034 0.0516189178
98484 24621.0000000000 0.0227983613 0.8999979846 0.0698619474
98486 24621.5000000000 0.0205639959 0.8960468678 0.0605127299
98488 24622.0000000000 0.0430834569 0.8809808628 0.0647635390
98490 24622.5000000000 0.0692938684 0.8431476406 0.0848266756
98492 24623.0000000000 0.1137224595 0.8296140842 0.0784502539
98494 24623.5000000000 0.1208066063 0.8076162370 0.0739061947
98496 24624.0000000000 0.1563270234 0.7869388801 0.0880275261
98498 24624.5000000000 0.1352271171 0.8178388190 0.1175363593
98500 24625.0000000000 0.1828015221 0.7690264708 0.1016611459
98502 24625.5000000000 0.1635023816 0.8144839182 0.1529494956
98504 24626.0000000000 0.1622020837 0.7865121086 0.1234666702
98506 24626.5000000000 0.1440127666 0.7930177075 0.1836528736
98508 24627.0000000000 0.1204541571 0.8460355870 0.1830809072
98510 24627.5000000000 0.1273188702 0.8405585513 0.2099576555
98512 24628.0000000000 0.1066240446 0.8552882978 0.2169383073
98514 24628.5000000000 0.0719443312 0.8606278092 0.2321184905
98516 24629.0000000000 0.0668948636 0.8667539131 0.2340575680
98518 24629.5000000000 0.0788063560 0.8824757703 0.2552676521
98520 24630.0000000000 0.0689577739 0.8773757207 0.2426273236
98522 24630.5000000000 0.1036428085 0.8461104577 0.2505489288
98524 24631.0000000000 0.0616022511 0.8651153913 0.2492030909
98526 24631.5000000000 0.1231750480 0.8405983799 0.2519577877
98528 24632.0000000000 0.1260750656 0.8189146062 0.2397447090
98530 24632.5000000000 0.1669628376 0.8473621636 0.2413016055
98532 24633.0000000000 0.1733622361 0.8111052567 0.2488212095
98534 24633.5000000000 0.1812981053 0.7945641120 0.2685904291
98536 24634.0000000000 0.1962632079 0.8143306992 0.2753966527
98538 24634.5000000000 0.2361521732 0.8159988067 0.2886110760
98540 24635.0000000000 0.2072720571 0.8331823542 0.3121309956
98542 24635.5000000000 0.2201879705 0.8457627281 0.3187357258
98544 24636.0000000000 0.1875958273 0.8452658924 0.3637661892
98546 24636.5000000000 0.2176921001 0.8826928698 0.3532757479
98548 24637.0000000000 0.1783612235 0.8934603076 0.3996780016
98550 24637.5000000000 0.1924976964 0.8800910928 0.3658074259
98552 24638.0000000000 0.1359706191 0.9387089826 0.4200642871
98554 24638.5000000000 0.1894356744 0.9026876396 0.3685121475
98556 24639.0000000000 0.1329479902 0.9142178111 0.4144981593
98558 24639.5000000000 0.1915377955 0.9119292014 0.3431167799
98560 24640.0000000000 0.1401728668 0.8923618328 0.3687402809
98562 24640.5000000000 0.1906582812 0.8733163467 0.3202150188
98564 24641.0000000000 0.1823301919 0.8767078626 0.3118117506
98566 24641.5000000000 0.2361090144 0.8470898157 0.2911317445
98568 24642.0000000000 0.1898093161 0.8396514672 0.2886927401
98570 24642.5000000000 0.2528689961 0.8054371798 0.2583780972
98572 24643.0000000000 0.2119316203 0.7981976865 0.2683590641
98574 24643.5000000000 0.3059739147 0.8501714091 0.2568384266
98576 24644.0000000000 0.2266406794 0.8065585509 0.2696918548
98578 24644.5000000000 0.2750531032 0.8207525853 0.2898243906
98580 24645.0000000000 0.2137955895 0.8650556948 0.2854068874
98582 24645.5000000000 0.2655503137 0.8410542117 0.3156888960
98584 24646.0000000000 0.2197037411 0.9308226337 0.3104345884
98586 24646.5000000000 0.2347196920 0.9122128002 0.3217121997
98588 24647.0000000000 0.1808221643 0.9482702950 0.3240434438
98590 24647.5000000000 0.1979076618 0.9885583156 0.3165853770
98592 24648.0000000000 0.1680891815 0.9941794682 0.2995516970
98594 24648.5000000000 0.1960638794 1.0495748160 0.2962492537
98596 24649.0000000000 0.1436313891 1.0518074831 0.2361375062
98598 24649.5000000000 0.1713673717 1.0347321441 0.2470623081
98600 24650.0000000000 0.1524388784 1.0834960925 0.1858446416
98602 24650.5000000000 0.1900600563 1.0973552499 0.1824025944
98604 24651.0000000000 0.1434127849 1.0687573699 0.1523064924
98606 24651.5000000000 0.1793260808 1.0907198156 0.1187881207
98608 24652.0000000000 0.1489835213 1.1075179354 0.1138423743
98610 24652.5000000000 0.1925572239 1.1133468663 0.1136268434
98612 24653.0000000000 0.1426072934 1.1311933739 0.1027038784
98614 24653.5000000000 0.1761992460 1.1281874705 0.1206715621
98616 24654.0000000000 0.1255296611 1.1464724286 0.1317541052
98618 24654.5000000000 0.1673669301 1.1954113657 0.1240611212
98620 24655.0000000000 0.1013673678 1.1836493740 0.1684017322
98622 24655.5000000000 0.1412947930 1.2316574209 0.1311660037
98624 24656.0000000000 0.0703521320 1.2154271327 0.1739495301
98626 24656.5000000000 0.1058017088 1.2346389674 0.1348866898
98628 24657.0000000000 0.0640930159 1.2643773085 0.1458411124
98630 24657.5000000000 0.0801904274 1.2748941908 0.1184562979
98632 24658.0000000000 0.0430029888 1.2437981253 0.0946718838
98634 24658.5000000000 0.0492178706 1.2210459404 0.0629486003
98636 24659.0000000000 0.0507547629 1.2423524408 0.0341848288
98638 24659.5000000000 0.0461251397 1.2319031164 0.0000786642
98640 24660.0000000000 0.0445346056 1.1767351768 -0.0138771372
98642 24660.5000000000 0.0420990168 1.1806657691 -0.0458910377
98644 24661.0000000000 0.0580298606 1.1359840108 -0.0599300042
98646 24661.5000000000 0.0438937857 1.1352686221 -0.0719113989
98648 24662.0000000000 0.0536046074 1.1043770341 -0.0930144837
98650 24662.5000000000 0.0473992563 1.1011348072 -0.0676799314
98652 24663.0000000000 0.0616988936 1.0912027827 -0.0736326289
98654 24663.5000000000 0.0444832750 1.0855499391 -0.0618654308
98656 24664.0000000000 0.0512221311 1.0649232682 -0.0478096914
98658 24664.5000000000 0.0359726450 1.1015389478 -0.0498407208
98660 24665.0000000000 0.0379784269 1.0773999276 -0.0223594638
98662 24665.5000000000 0.0314136339 1.0824662152 -0.0271783634
98664 24666.0000000000 0.0398916007 1.1057372331 -0.0173051147
98666 24666.5000000000 0.0069765560 1.0933445666 -0.0217618433
98668 24667.0000000000 0.0357050701 1.0908617330 -0.0291281857
98670 24667.5000000000 -0.0168641708 1.0774512130 -0.0408627845
98672 24668.0000000000 0.0350181923 1.0913049637 -0.0400240016
98674 24668.5000000000 -0.0089807925 1.0923859236 -0.0626368357
98676 24669.0000000000 0.0093392780 1.0382236147 -0.0705372860
98678 24669.5000000000 0.0018122173 1.0760558989 -0.0742823943
98680 24670.0000000000 0.0097833629 1.0517648120 -0.0991035108
98682 24670.5000000000 -0.0166423538 1.0346327515 -0.0798530526
98684 24671.0000000000 0.0088855371 1.0755660261 -0.1093337353
98686 24671.5000000000 -0.0273778961 1.0347723036 -0.0969111221
98688 24672.0000000000 0.0159092260 1.0736316232 -0.0833606545
98690 24672.5000000000 -0.0223531143 1.0868201577 -0.1027098073
98692 24673.0000000000 -0.0011526883 1.0594390322 -0.0537827449
98694 24673.5000000000 -0.0207120913 1.1560154436 -0.0756715573
98696 24674.0000000000 0.0078677717 1.1287847616 -0.0469668675
98698 24674.5000000000 -0.0168624450 1.1185370397 -0.0552430880
98700 24675.0000000000 0.0208580303 1.1958029011 -0.0350597693
98702 24675.5000000000 -0.0226806732 1.1470371999 -0.0581560142
98704 24676.0000000000 0.0157115943 1.1761095634 -0.0181318507
98706 24676.5000000000 0.0172284055 1.1965350959 -0.0689560699
98708 24677.0000000000 0.0143295917 1.1442869573 -0.0236813837
98710 24677.5000000000 0.0283932251 1.1607062946 -0.0921839853
98712 24678.0000000000 0.0114787625 1.1529056472 -0.0536354235
98714 24678.5000000000 0.0246991555 1.1164465028 -0.0922285813
98716 24679.0000000000 0.0390462966 1.1363861460 -0.0761511242
98718 24679.5000000000 0.0309697493 1.0977171070 -0.1074032359
98720 24680.0000000000 0.0272469437 1.0646554793 -0.0982512742
98722 24680.5000000000 0.0468373707 1.1242544786 -0.1360004198
98724 24681.0000000000 0.0197457989 1.0691293215 -0.0824247172
98726 24681.5000000000 0.0547019883 1.0689562553 -0.1286012619
98728 24682.0000000000 0.0449563623 1.1053422581 -0.0794478655
98730 24682.5000000000 0.0595605011 1.0651806622 -0.1142433663
98732 24683.0000000000 0.0620954809 1.1252443599 -0.0769560552
98734 24683.5000000000 0.0703286958 1.0932648058 -0.0733889330
98736 24684.0000000000 0.0564220987 1.0990794889 -0.0279622060
98738 24684.5000000000 0.0862224907 1.1087571505 -0.0574180345
98740 24685.0000000000 0.0609874623 1.1164034556 -0.0105367118
98742 24685.5000000000 0.0815835825 1.0959530723 -0.0253505101
98744 24686.0000000000 0.0506577674 1.1107546643 0.0087670684
98746 24686.5000000000 0.0518337979 1.0635037176 0.0107957685
98748 24687.0000000000 0.0515536642 1.0804349397 0.0085453431
98750 24687.5000000000 0.0378452803 1.0872606751 0.0134555192
98752 24688.0000000000 0.0142283545 1.0385822710 0.0174277840
98754 24688.5000000000 0.0089432070 1.0694323286 0.0100086139
98756 24689.0000000000 -0.0182610974 1.0475221997 0.0106043810
98758 24689.5000000000 0.0065280568 1.0675420937 0.0039719931
98760 24690.0000000000 -0.0172003108 1.0759053586 0.0005382299
98762 24690.5000000000 -0.0152919054 1.0646031942 0.0101237656
98764 24691.0000000000 0.0001971561 1.0949389480 -0.0021933462
98766 24691.5000000000 -0.0168175332 1.1232931212 0.0001342576
98768 24692.0000000000 0.0188797887 1.1249622616 0.0273930114
98770 24692.5000000000 0.0125892946 1.1426318007 0.0121198357
98772 24693.0000000000 0.0270134816 1.1495960298 0.0623876126
98774 24693.5000000000 0.0559302878 1.1403353716 0.0112476338
98776 24694.0000000000 0.0503921489 1.1857477918 0.0764506824
98778 24694.5000000000 0.0586283943 1.1578959829 0.0487769817
98780 24695.0000000000 0.0403546371 1.1285559269 0.1038003263
98782 24695.5000000000 0.0538861732 1.1478967512 0.0536500002
98784 24696.0000000000 0.0476250115 1.1113320405 0.0952366290
98786 24696.5000000000 0.0382392101 1.1225783325 0.0466764609
98788 24697.0000000000 0.0010801845 1.0943171323 0.1197761209
98790 24697.5000000000 0.0128614276 1.0467857135 0.0411817944
98792 24698.0000000000 -0.0243744104 1.0880437375 0.0822581964
98794 24698.5000000000 0.0070227078 1.0584274092 0.0051928449
98796 24699.0000000000 -0.0349367417 1.0457456210 0.0586307218
98798 24699.5000000000 -0.0202995521 1.0523506055 0.0197026161
98800 24700.0000000000 -0.0181766311 1.0287032541 0.0323441806
98802 24700.5000000000 -0.0033161671 1.0399553867 -0.0190093754
98804 24701.0000000000 0.0253738030 1.0489902425 0.0219280179
98806 24701.5000000000 0.0306445629 1.0209464046 -0.0223679975
98808 24702.0000000000 0.0437672078 1.0174814925 0.0359627654
98810 24702.5000000000 0.0795740163 1.0244705983 -0.0279473626
98812 24703.0000000000 0.0881624810 0.9819391952 0.0225408128
98814 24703.5000000000 0.0990744060 0.9968381657 0.0021136496
98816 24704.0000000000 0.0986627379 0.9471973826 0.0325899308
98818 24704.5000000000 0.1139091688 0.9191586196 0.0158454805
98820 24705.0000000000 0.0770274172 0.9670753518 0.0212606209
98822 24705.5000000000 0.0946880502 0.8784821195 0.0112401399
98824 24706.0000000000 0.0355530325 0.8811778534 0.0392405126
98826 24706.5000000000 0.0551330675 0.8848733964 0.0094579235
98828 24707.0000000000 0.0186489792 0.8598967743 0.0048321378
98830 24707.5000000000 -0.0123054729 0.8982021911 -0.0141424571
98832 24708.0000000000 -0.0045110287 0.8781206761 -0.0111942833
98834 24708.5000000000 -0.0414891371 0.8667846653 -0.0289254506
98836 24709.0000000000 -0.0262600548 0.9157116618 -0.0376569784
98838 24709.5000000000 -0.0195144746 0.9055123330 -0.0790734413
98840 24710.0000000000 -0.0184821342 0.8946533765 -0.0519218071
98842 24710.5000000000 -0.0163893856 0.9587135531 -0.0737728028
98844 24711.0000000000 0.0313858748 0.8988388938 -0.0731538953
98846 24711.5000000000 0.0318158457 0.9412932665 -0.0750386337
98848 24712.0000000000 0.0760604666 0.9564920791 -0.0867638424
98850 24712.5000000000 0.0682091395 0.8997877790 -0.0563289796
98852 24713.0000000000 0.0930627554 0.9296246486 -0.0429162923
98854 24713.5000000000 0.1082853773 0.9108681776 -0.0472311381
98856 24714.0000000000 0.1049071795 0.9056970648 -0.0316115086
98858 24714.5000000000 0.0878987240 0.9069495594 -0.0353913516
98860 24715.0000000000 0.0880724586 0.8654999844 0.0095292744
98862 24715.5000000000 0.0652118530 0.8713269539 -0.0171535321
98864 24716.0000000000 0.0548974531 0.8992797302 0.0008188654
98866 24716.5000000000 0.0220284115 0.8551140744 -0.0311276996
98868 24717.0000000000 0.0025240541 0.8476670388 0.0000957262
98870 24717.5000000000 -0.0150007650 0.8760006227 -0.0325309421
98872 24718.0000000000 -0.0234088632 0.8373228090 -0.0218926153
98874 24718.5000000000 -0.0156548311 0.8729492403 -0.0765432780
98876 24719.0000000000 -0.0382002628 0.8420769451 -0.0410200093
98878 24719.5000000000 -0.0178571243 0.8170651070 -0.0961811954
98880 24720.0000000000 0.0075552161 0.8558717073 -0.0690654279
98882 24720.5000000000 0.0248073950 0.8137357460 -0.0927352644
98884 24721.0000000000 0.0518700005 0.8262051410 -0.0957120827
98886 24721.5000000000 0.0538307790 0.8147738524 -0.0757386388
98888 24722.0000000000 0.0892141117 0.7654682056 -0.0640861112
98890 24722.5000000000 0.1233286948 0.8184394512 -0.0788737612
98892 24723.0000000000 0.1092567939 0.7844358620 -0.0398395863
98894 24723.5000000000 0.1273140274 0.7690086605 -0.0506187215
98896 24724.0000000000 0.1111263686 0.7819104061 -0.0083544272
98898 24724.5000000000 0.1020941332 0.7905975331 -0.0138746728
98900 24725.0000000000 0.1008999942 0.8106672898 -0.0098982866
98902 24725.5000000000 0.0520945200 0.7918616246 -0.0038564751
98904 24726.0000000000 0.0356958998 0.7982797503 0.0240514589
98906 24726.5000000000 0.0101300647 0.8327778099 -0.0176185615
98908 24727.0000000000 -0.0262308370 0.8318814173 0.0106368687
98910 24727.5000000000 -0.0243776075 0.8691980963 -0.0343372000
98912 24728.0000000000 -0.0601038206 0.8483327775 -0.0144303903
98914 24728.5000000000 -0.0595212996 0.8659875950 -0.0313494875
98916 24729.0000000000 -0.0408848162 0.8891643196 -0.0316570990
98918 24729.5000000000 -0.0414470633 0.8950609912 -0.0526949353
98920 24730.0000000000 -0.0355366835 0.9085273281 -0.0401372883
98922 24730.5000000000 -0.0001713942 0.9101440997 -0.0567130168
98924 24731.0000000000 0.0138532713 0.8862807973 -0.0192349420
98926 24731.5000000000 0.0552683964 0.9541951185 -0.0499884267
98928 24732.0000000000 0.0636769611 0.9425812503 -0.0181995226
98930 24732.5000000000 0.0705958207 0.9426606907 -0.0109829968
98932 24733.0000000000 0.0991686856 0.9745138288 -0.0012319305
98934 24733.5000000000 0.0917932418 0.9782024576 0.0032140687
98936 24734.0000000000 0.1046880265 0.9990952024 0.0201285570
98938 24734.5000000000 0.0713283046 1.0211733988 0.0162400883
98940 24735.0000000000 0.0680874709 0.9982273824 0.0552301603
98942 24735.5000000000 0.0397340495 1.0569494683 0.0051253373
98944 24736.0000000000 0.0228200731 1.0257581310 0.0407879243
98946 24736.5000000000 0.0017666214 1.0446075807 0.0068602386
98948 24737.0000000000 -0.0150582022 1.0495041031 0.0344649900
98950 24737.5000000000 -0.0415698050 1.0207647727 0.0076429501
98952 24738.0000000000 -0.0247842674 1.0369803139 0.0171364781
98954 24738.5000000000 -0.0436284958 1.0275020104 -0.0228292421
98956 24739.0000000000 -0.0263778219 0.9969024993 0.0031848942
98958 24739.5000000000 -0.0022504363 1.0034773242 -0.0204373258
98960 24740.0000000000 0.0094570728 0.9748621840 -0.0130600658
98962 24740.5000000000 0.0334054406 0.9808558706 -0.0387929168
98964 24741.0000000000 0.0709999480 0.9895882665 -0.0317664700
98966 24741.5000000000 0.0609754765 0.9448683397 -0.0288227631
98968 24742.0000000000 0.1220807345 0.9753692871 -0.0298420562
98970 24742.5000000000 0.0967638889 0.9842980384 -0.0331186297
98972 24743.0000000000 0.1105429379 0.9473100848 -0.0428107476
98974 24743.5000000000 0.1102288950 1.0123480382 -0.0246672097
98976 24744.0000000000 0.0880089758 0.9654079595 -0.0430934843
98978 24744.5000000000 0.0722114127 0.9992243081 -0.0259596007
98980 24745.0000000000 0.0640914449 0.9913826726 -0.0380849213
98982 24745.5000000000 -0.0013169804 0.9779701383 -0.0355620156
98984 24746.0000000000 0.0212689817 0.9952273532 -0.0455955512
98986 24746.5000000000 -0.0508725316 0.9880301321 -0.0312891259
98988 24747.0000000000 -0.0346924994 0.9444061618 -0.0554026040
98990 24747.5000000000 -0.0584763688 0.9726173951 -0.0420038474
98992 24748.0000000000 -0.0580546464 0.9399988280 -0.0584892432
98994 24748.5000000000 -0.0556844456 0.9316469486 -0.0588726665
98996 24749.0000000000 -0.0371094084 0.9470846961 -0.0750411161
98998 24749.5000000000 -0.0585971420 0.9343566365 -0.0863673438
99000 24750.0000000000 0.0038065199 0.9224603246 -0.0836485145
99002 24750.5000000000 -0.0205900974 0.9530539258 -0.0851977403
99004 24751.0000000000 0.0245998102 0.9684434036 -0.1022215604
99006 24751.5000000000 0.0311198761 0.9953258323 -0.1038297798
99008 24752.0000000000 0.0325041009 1.0305284179 -0.1166594486
99010 24752.5000000000 0.0338649964 1.0236919622 -0.1132665137
99012 24753.0000000000 0.0472490770 1.0775547781 -0.1076241964
99014 24753.5000000000 -0.0043535836 1.1174708232 -0.1128174827
99016 24754.0000000000 0.0340555642 1.1085827500 -0.1072972606
99018 24754.5000000000 -0.0311540761 1.1349031853 -0.1120272165
99020 24755.0000000000 -0.0218092475 1.1397618748 -0.1116383422
99022 24755.5000000000 -0.0725971202 1.1096152102 -0.0992609025
99024 24756.0000000000 -0.0830487307 1.1200792460 -0.1075565409
99026 24756.5000000000 -0.1086073242 1.0951553372 -0.1182043467
99028 24757.0000000000 -0.1083708795 1.0568375528 -0.0998345184
99030 24757.5000000000 -0.1323461374 1.0333371418 -0.1136013982
99032 24758.0000000000 -0.1280428308 0.9941966350 -0.1105671675
99034 24758.5000000000 -0.1221240905 0.9613115152 -0.1123398816
99036 24759.0000000000 -0.1139686602 0.9606672272 -0.1337324355
99038 24759.5000000000 -0.0914668969 0.9035413217 -0.1272890174
99040 24760.0000000000 -0.0962185919 0.9352157921 -0.1297506708
99042 24760.5000000000 -0.0658642909 0.9163599528 -0.1341749963
99044 24761.0000000000 -0.0670626130 0.8981276275 -0.1240858083
99046 24761.5000000000 -0.0346220258 0.9492355986 -0.1363951229
99048 24762.0000000000 -0.0438556519 0.9371999328 -0.1325946386
99050 24762.5000000000 -0.0403874550 0.9735276673 -0.1074164917
99052 24763.0000000000 -0.0694207334 1.0040278953 -0.1349036059
99054 24763.5000000000 -0.0423077603 0.9642341576 -0.0985521391
99056 24764.0000000000 -0.1044337792 1.0301547619 -0.1220374929
99058 24764.5000000000 -0.0876587899 1.0118272171 -0.0892585277
99060 24765.0000000000 -0.1466230671 0.9832395416 -0.1096020131
99062 24765.5000000000 -0.1459478669 1.0305212832 -0.0905205489
99064 24766.0000000000 -0.1770504355 0.9479248983 -0.1008838241
99066 24766.5000000000 -0.1899891873 0.9415362994 -0.0828079092
99068 24767.0000000000 -0.2050751193 0.9635919523 -0.0969655336
99070 24767.5000000000 -0.1945494123 0.9015523642 -0.0881683876
99072 24768.0000000000 -0.2089792541 0.9263963537 -0.0955178947
99074 24768.5000000000 -0.1935584854 0.9134007347 -0.1089880139
99076 24769.0000000000 -0.1792650099 0.8811122007 -0.0741250939
99078 24769.5000000000 -0.1799408519 0.9575255933 -0.1036784997
99080 24770.0000000000 -0.1359616037 0.9497018432 -0.0690047058
99082 24770.5000000000 -0.1471714656 0.9749626537 -0.1031964667
99084 24771.0000000000 -0.1032720994 1.0524622508 -0.0588346975
99086 24771.5000000000 -0.1337678741 1.0550790511 -0.0813264180
99088 24772.0000000000 -0.0830360058 1.1176023100 -0.0424360050
99090 24772.5000000000 -0.1132666687 1.1610101530 -0.0847210417
99092 24773.0000000000 -0.0812816987 1.1714523893 -0.0349746273
99094 24773.5000000000 -0.1376345538 1.2127369050 -0.0766916144
99096 24774.0000000000 -0.0972112449 1.2139631935 -0.0191872509
99098 24774.5000000000 -0.1729356184 1.2082999522 -0.0616063776
99100 24775.0000000000 -0.1209615948 1.2089924246 -0.0358496431
99102 24775.5000000000 -0.1936407851 1.1813240576 -0.0585645466
99104 24776.0000000000 -0.1464803264 1.1610652250 -0.0460899154
99106 24776.5000000000 -0.1984186742 1.1390734896 -0.0380361296
99108 24777.0000000000 -0.1641261568 1.0899316238 -0.0374530196
99110 24777.5000000000 -0.2028656365 1.0535143103 -0.0448715257
99112 24778.0000000000 -0.1351766766 1.0429392164 -0.0116088086
99114 24778.5000000000 -0.1832101736 1.0123166926 -0.0218804589
99116 24779.0000000000 -0.1160151544 1.0179349966 -0.0111184832
99118 24779.5000000000 -0.1379637483 0.9800122140 0.0114069925
99120 24780.0000000000 -0.1007595530 0.9937752073 -0.0065359606
99122 24780.5000000000 -0.0820963950 1.0062080591 0.0408779527
99124 24781.0000000000 -0.0738875219 1.0028642709 0.0172041655
99126 24781.5000000000 -0.0561958093 1.0235646282 0.0455659622
99128 24782.0000000000 -0.0649356566 1.0279998170 0.0270846807
99130 24782.5000000000 -0.0453114062 1.0247843695 0.0522001715
99132 24783.0000000000 -0.0680668965 1.0407997966 0.0275860827
99134 24783.5000000000 -0.0472500357 1.0083386253 0.0564984335
99136 24784.0000000000 -0.1061188699 1.0274416861 0.0118391223
99138 24784.5000000000 -0.0786496309 0.9965531977 0.0516707996
99140 24785.0000000000 -0.1416917089 0.9787275597 0.0323717212
99142 24785.5000000000 -0.1161722695 0.9432217195 0.0529016769
99144 24786.0000000000 -0.1666317075 0.9192246911 0.0441505673
99146 24786.5000000000 -0.1554681922 0.8832541231 0.0525709246
99148 24787.0000000000 -0.1925583733 0.8892340720 0.0721156670
99150 24787.5000000000 -0.1817037500 0.8629562162 0.0850172356
99152 24788.0000000000 -0.1985778308 0.8592021967 0.0843548266
99154 24788.5000000000 -0.1769153954 0.8421317387 0.1235583037
99156 24789.0000000000 -0.1974346675 0.8713932494 0.1036421285
99158 24789.5000000000 -0.1567560022 0.8761370038 0.1427932280
